db_name	db_version	table_name	column_name	column_type	url	description
postgres	9.1	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/9.1/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	9.2	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/9.2/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	9.3	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/9.3/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	9.4	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/9.4/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	9.5	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/9.5/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	9.6	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/9.6/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	10	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/10/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	11	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/11/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	12	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/12/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	13	attributes	character_octet_length	cardinal_number	https://www.postgresql.org/docs/13/infoschema-attributes.html	If data_type identifies a character type, the maximum possible length in octets (bytes) of a datum; null for all other data types. The maximum octet length depends on the declared character maximum length (see above) and the server encoding
postgres	9.1	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.2	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.3	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.4	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.5	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.6	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	10	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/10/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	11	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/11/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	12	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/12/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	13	attributes	character_set_catalog	sql_identifier	https://www.postgresql.org/docs/13/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.1	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.2	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.3	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.4	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.5	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.6	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	10	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/10/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	11	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/11/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	12	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/12/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	13	attributes	character_set_name	sql_identifier	https://www.postgresql.org/docs/13/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.1	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/9.1/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.2	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.3	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.4	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/9.4/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.5	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/9.5/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.6	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/9.6/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	10	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/10/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	11	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/11/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	12	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/12/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	13	attributes	character_set_schema	sql_identifier	https://www.postgresql.org/docs/13/infoschema-attributes.html	Applies to a feature not available in PostgreSQL
postgres	9.2	attributes	collation_catalog	sql_identifier	https://www.postgresql.org/docs/9.2/infoschema-attributes.html	Name of the database containing the collation of the attribute (always the current database), null if default or the data type of the attribute is not collatable
postgres	9.3	attributes	collation_catalog	sql_identifier	https://www.postgresql.org/docs/9.3/infoschema-attributes.html	Name of the database containing the collation of the attribute (always the current database), null if default or the data type of the attribute is not collatable
